present time,present thrust,present mass,present acceleration x,present acceleration y,present speed x,present speed y,present flight angle,present pitch angle,present degree position,present height,present downrange distance,present position x,present position y,pitch angle,next time,next thrust,next mass,next acceleration x,next acceleration y,next speed x,next speed y,next flight angle,next pitch angle,next degree position,next height,next downrange distance,next position x,next position y
378.3000000000175, 15681173.301406765, 590803.6516012391, 25.234235218795682, -12.342899541061374, 4724.4685190327355, -312.4390642803204, 0.055238286153304214, 0.0, 1.4494502682472818, 211483.94394890126, 773095.7390068533, 796799.6561874361, 6534080.285720758, 0.0, 378.40000000001754, 15681173.301406765, 590359.1738999521, 25.25319397072154, -12.347058223496358, 4726.9938384298075, -313.67377010267, 0.055085220272901025, 0.0, 1.4493784080594239, 211510.04376501404, 773553.5602636966, 797272.3555712791, 6534048.918343748
378.40000000001754, 15681173.301406765, 590359.1738999521, 25.25319397072154, -12.347058223496358, 4726.9938384298075, -313.67377010267, 0.055085220272901025, 0.0, 1.4493784080594239, 211510.04376501404, 773553.5602636966, 797272.3555712791, 6534048.918343748, 0.0, 378.50000000001756, 15681173.301406765, 589914.6961986648, 25.27218163594492, -12.351224507398122, 4729.521056593402, -314.9088925534098, 0.054932379942416995, 0.0, 1.449306508058017, 211536.0855979817, 774011.6351726599, 797745.3076769384, 6534017.427454493
378.50000000001756, 15681173.301406765, 589914.6961986648, 25.27218163594492, -12.351224507398122, 4729.521056593402, -314.9088925534098, 0.054932379942416995, 0.0, 1.449306508058017, 211536.0855979817, 774011.6351726599, 797745.3076769384, 6534017.427454493, 0.0, 378.6000000000176, 15681173.301406765, 589470.2184973778, 25.291198280089656, -12.355398410358674, 4732.050176421411, -316.1444323944457, 0.054779765063432115, 0.0, 1.4492345682118173, 211562.06948636938, 774469.963932798, 798218.5126945805, 6533985.813011253
378.6000000000176, 15681173.301406765, 589470.2184973778, 25.291198280089656, -12.355398410358674, 4732.050176421411, -316.1444323944457, 0.054779765063432115, 0.0, 1.4492345682118173, 211562.06948636938, 774469.963932798, 798218.5126945805, 6533985.813011253, 0.0, 378.7000000000176, 15681173.301406765, 589025.7407960906, 25.310243968977655, -12.359579950024667, 4734.581200818309, -317.38039038944817, 0.05462737553762238, 0.0, 1.4491625884895358, 211587.99546878878, 774928.5467434532, 798691.9708146623, 6533954.074972214
378.7000000000176, 15681173.301406765, 589025.7407960906, 25.310243968977655, -12.359579950024667, 4734.581200818309, -317.38039038944817, 0.05462737553762238, 0.0, 1.4491625884895358, 211587.99546878878, 774928.5467434532, 798691.9708146623, 6533954.074972214, 0.0, 378.80000000001763, 15681173.301406765, 588581.2630948036, 25.32931876862958, -12.363769144097564, 4737.114132695172, -318.6167673038579, 0.054475211266757986, 0.0, 1.4490905688598357, 211613.86358390283, 775387.3838042729, 799165.6822279318, 6533922.213295484
378.80000000001763, 15681173.301406765, 588581.2630948036, 25.32931876862958, -12.363769144097564, 4737.114132695172, -318.6167673038579, 0.054475211266757986, 0.0, 1.4490905688598357, 211613.86358390283, 775387.3838042729, 799165.6822279318, 6533922.213295484, 0.0, 378.90000000001766, 15681173.301406765, 588136.7853935163, 25.348422745265715, -12.367966010333932, 4739.648974969698, -319.8535639048913, 0.05432327215270619, 0.0, 1.4490185092913341, 211639.67387041915, 775846.4753151962, 799639.6471254288, 6533890.2279390935
378.90000000001766, 15681173.301406765, 588136.7853935163, 25.348422745265715, -12.367966010333932, 4739.648974969698, -319.8535639048913, 0.05432327215270619, 0.0, 1.4490185092913341, 211639.67387041915, 775846.4753151962, 799639.6471254288, 6533890.2279390935, 0.0, 379.0000000000177, 15681173.301406765, 587692.3076922293, 25.36755596530656, -12.372170566545588, 4742.185730566229, -321.0907809615459, 0.054171558097429254, 0.0, 1.4489464097526021, 211665.4263670994, 776305.8214764578, 800113.8656984854, 6533858.118860997
379.0000000000177, 15681173.301406765, 587692.3076922293, 25.36755596530656, -12.372170566545588, 4742.185730566229, -321.0907809615459, 0.054171558097429254, 0.0, 1.4489464097526021, 211665.4263670994, 776305.8214764578, 800113.8656984854, 6533858.118860997, 0.0, 379.1000000000177, 15681173.301406765, 587247.829990942, 25.386718495373767, -12.376382830599809, 4744.724402415766, -322.32841924460587, 0.05402006900298528, 0.0, 1.4488742702121629, 211691.12111275084, 776765.4224885964, 800588.338138727, 6533825.8860190725
379.1000000000177, 15681173.301406765, 587247.829990942, 25.386718495373767, -12.376382830599809, 4744.724402415766, -322.32841924460587, 0.05402006900298528, 0.0, 1.4488742702121629, 211691.12111275084, 776765.4224885964, 800588.338138727, 6533825.8860190725, 0.0, 379.2000000000177, 15681173.301406765, 586803.352289655, 25.40591040229073, -12.380602820419599, 4747.264993455995, -323.5664795266478, 0.05386880477152954, 0.0, 1.4488020906384935, 211716.75814623386, 777225.2785524437, 801063.0646380726, 6533793.52937112
379.2000000000177, 15681173.301406765, 586803.352289655, 25.40591040229073, -12.380602820419599, 4747.264993455995, -323.5664795266478, 0.05386880477152954, 0.0, 1.4488020906384935, 211716.75814623386, 777225.2785524437, 801063.0646380726, 6533793.52937112, 0.0, 379.30000000001775, 15681173.301406765, 586358.8745883678, 25.425131753083487, -12.384830553983837, 4749.807506631303, -324.8049625820462, 0.053717765305312803, 0.0, 1.4487298710000238, 211742.3375064535, 777685.3898691343, 801538.0453887357, 6533761.048874862
